Iteration,BatchSize,UserIndex,UserAddress,GasUsed,Latency(s)
1,42,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,24752,19.472
1,42,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,24752,15.887
1,42,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,24752,15.63
1,42,4,0x027081Bdc50d261986D1A325e41eC320C142e880,24752,15.621
1,42,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,24752,15.576
1,42,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,24752,11.783
1,42,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,24752,11.058
1,42,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,24740,11.6
1,42,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,24752,11.445
1,42,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,24752,11.404
1,42,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,24752,7.037
1,42,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,24752,7.264
1,42,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,24752,19.338
1,42,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,24752,18.953
1,42,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,24752,15.223
1,42,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,24752,15.464
1,42,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,24752,16.279
1,42,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,24752,15.776
1,42,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,24752,11.972
1,42,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,24740,12.611
1,42,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,24752,12.501
1,42,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,24752,11.579
1,42,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,24752,11.775
1,42,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,24752,7.492
1,42,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,24740,7.123
1,42,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,24752,7.122
1,42,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,24752,7.909
1,42,28,0x40A469977F73155B263A008d1372127afE9FAF55,24740,19.566
1,42,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,24752,15.438
1,42,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,24752,15.125
1,42,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,24752,15.161
1,42,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,24752,16.135
1,42,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,24752,11.325
1,42,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,24752,11.729
1,42,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,44652,11.398
1,42,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,44652,11.5
1,42,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,44652,11.672
1,42,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,44652,7.626
1,42,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,44652,7.411
1,42,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,44652,7.201
1,42,41,0xEc276022f61BeC020140D4b84835b83E29669035,44652,6.974
1,42,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,44652,18.899
2,42,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,24752,12.329
2,42,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,24752,7.193
2,42,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,24752,7.267
2,42,4,0x027081Bdc50d261986D1A325e41eC320C142e880,24752,19.686
2,42,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,24752,19.243
2,42,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,24752,19.657
2,42,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,24752,19.624
2,42,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,24740,19.646
2,42,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,24752,15.401
2,42,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,24752,16.232
2,42,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,24752,16.108
2,42,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,24752,16.254
2,42,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,24752,16.24
2,42,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,24752,11.737
2,42,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,24752,11.585
2,42,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,24752,11.892
2,42,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,24752,11.618
2,42,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,24752,7.182
2,42,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,24752,7.153
2,42,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,24740,19.224
2,42,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,24752,19.303
2,42,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,24752,15.614
2,42,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,24752,15.09
2,42,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,24752,15.394
2,42,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,24740,15.866
2,42,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,24752,12.623
2,42,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,24752,12.374
2,42,28,0x40A469977F73155B263A008d1372127afE9FAF55,24740,12.867
2,42,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,24752,8.178
2,42,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,24752,7.11
2,42,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,24752,7.86
2,42,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,24752,7.754
2,42,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,24752,19.261
2,42,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,24752,15.713
2,42,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,24752,15.446
2,42,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,24752,15.611
2,42,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,24752,16.021
2,42,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,24752,11.654
2,42,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,24752,11.864
2,42,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,24752,10.262
2,42,41,0xEc276022f61BeC020140D4b84835b83E29669035,24752,11.124
2,42,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,24752,7.215
3,42,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,24752,19.617
3,42,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,24752,19.571
3,42,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,24752,19.25
