Iteration,BatchSize,UserIndex,UserAddress,PenaltyAmount,FinalBill,Latency(s)
3,52,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,33000000000000000,967000000000000000,0.617
3,52,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,33000000000000000,967000000000000000,0.613
3,52,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,0,0,0.738
3,52,28,0x40A469977F73155B263A008d1372127afE9FAF55,0,0,0.822
3,52,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,0,0,0.68
3,52,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,0,0,0.916
3,52,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,0,0,0.547
3,52,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,0,0,0.491
3,52,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,0,0,0.583
3,52,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,0,0,0.627
3,52,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,0,0,0.482
3,52,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,0,0,0.503
3,52,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,0,0,0.514
3,52,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,0,0,0.725
3,52,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,0,0,0.654
3,52,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,0,0,0.898
3,52,41,0xEc276022f61BeC020140D4b84835b83E29669035,0,0,0.579
3,52,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,0,0,0.512
3,52,43,0xC6Bb1BB4a878B655BcEeff8B9423E6d2Eb92fe3A,0,0,0.577
3,52,44,0xb43E609C4039981C1245bc3dD024196B89Db4f1e,0,0,0.646
3,52,45,0xdA3114CBAAAC223DF1F45123ccec937fe57A66Ab,0,0,0.502
3,52,46,0x6E7549Fa88FACF843239514ACEb8B87eE8936Af4,0,0,0.539
3,52,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,0,0,0.718
3,52,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,0,0,0.505
3,52,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,0,0,0.998
3,52,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,0,0,0.512
3,52,51,0xb59A94067ab007c0BF1cfe30Efa06e21aDb72bDc,0,0,1.034
3,52,52,0x994a854528c41B33660B86FEd54D99B325617adc,0,0,0.531
4,52,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.564
4,52,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.48
4,52,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.789
4,52,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.513
4,52,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.556
4,52,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.553
4,52,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.54
4,52,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.587
4,52,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.614
4,52,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.739
4,52,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,33000000000000000,967000000000000000,0.681
4,52,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,33000000000000000,967000000000000000,0.699
4,52,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,33000000000000000,967000000000000000,0.514
4,52,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,33000000000000000,967000000000000000,0.428
4,52,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,33000000000000000,967000000000000000,0.728
4,52,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,33000000000000000,967000000000000000,0.548
4,52,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,33000000000000000,967000000000000000,0.83
4,52,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,33000000000000000,967000000000000000,0.487
4,52,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,33000000000000000,967000000000000000,0.526
4,52,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,33000000000000000,967000000000000000,0.614
4,52,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,33000000000000000,967000000000000000,0.486
4,52,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,33000000000000000,967000000000000000,0.76
4,52,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,33000000000000000,967000000000000000,0.553
4,52,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,33000000000000000,967000000000000000,0.512
4,52,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,33000000000000000,967000000000000000,0.552
4,52,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,33000000000000000,967000000000000000,0.827
4,52,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,0,0,0.556
4,52,28,0x40A469977F73155B263A008d1372127afE9FAF55,0,0,0.516
4,52,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,0,0,0.54
4,52,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,0,0,0.692
4,52,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,0,0,0.617
4,52,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,0,0,0.508
4,52,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,0,0,0.516
4,52,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,0,0,0.576
4,52,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,0,0,0.619
4,52,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,0,0,0.628
4,52,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,0,0,0.923
4,52,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,0,0,0.88
4,52,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,0,0,0.62
4,52,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,0,0,0.53
4,52,41,0xEc276022f61BeC020140D4b84835b83E29669035,0,0,0.718
4,52,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,0,0,0.585
4,52,43,0xC6Bb1BB4a878B655BcEeff8B9423E6d2Eb92fe3A,0,0,0.719
4,52,44,0xb43E609C4039981C1245bc3dD024196B89Db4f1e,0,0,0.617
4,52,45,0xdA3114CBAAAC223DF1F45123ccec937fe57A66Ab,0,0,0.847
4,52,46,0x6E7549Fa88FACF843239514ACEb8B87eE8936Af4,0,0,0.616
4,52,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,0,0,0.539
4,52,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,0,0,0.615
4,52,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,0,0,0.619
4,52,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,0,0,0.748
4,52,51,0xb59A94067ab007c0BF1cfe30Efa06e21aDb72bDc,0,0,0.767
4,52,52,0x994a854528c41B33660B86FEd54D99B325617adc,0,0,0.614
5,52,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.922
5,52,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.784
5,52,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.879
5,52,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.924
5,52,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.587
5,52,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.571
5,52,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.689
5,52,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.626
5,52,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.615
5,52,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.522
5,52,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,33000000000000000,967000000000000000,0.627
5,52,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,33000000000000000,967000000000000000,0.882
5,52,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,33000000000000000,967000000000000000,0.51
5,52,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,33000000000000000,967000000000000000,0.539
5,52,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,33000000000000000,967000000000000000,0.522
5,52,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,33000000000000000,967000000000000000,0.599
5,52,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,33000000000000000,967000000000000000,0.834
5,52,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,33000000000000000,967000000000000000,0.599
5,52,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,33000000000000000,967000000000000000,0.478
5,52,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,33000000000000000,967000000000000000,0.618
5,52,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,33000000000000000,967000000000000000,0.706
5,52,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,33000000000000000,967000000000000000,0.692
5,52,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,33000000000000000,967000000000000000,0.569
5,52,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,33000000000000000,967000000000000000,0.628
5,52,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,33000000000000000,967000000000000000,0.545
5,52,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,33000000000000000,967000000000000000,0.513
5,52,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,0,0,0.554
5,52,28,0x40A469977F73155B263A008d1372127afE9FAF55,0,0,0.728
5,52,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,0,0,0.58
5,52,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,0,0,0.554
5,52,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,0,0,0.511
5,52,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,0,0,0.915
5,52,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,0,0,0.498
5,52,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,0,0,0.546
5,52,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,0,0,0.43
5,52,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,0,0,0.53
5,52,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,0,0,0.549
5,52,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,0,0,0.723
5,52,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,0,0,0.572
5,52,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,0,0,0.529
5,52,41,0xEc276022f61BeC020140D4b84835b83E29669035,0,0,0.64
5,52,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,0,0,0.69
5,52,43,0xC6Bb1BB4a878B655BcEeff8B9423E6d2Eb92fe3A,0,0,0.546
5,52,44,0xb43E609C4039981C1245bc3dD024196B89Db4f1e,0,0,0.894
5,52,45,0xdA3114CBAAAC223DF1F45123ccec937fe57A66Ab,0,0,0.755
5,52,46,0x6E7549Fa88FACF843239514ACEb8B87eE8936Af4,0,0,0.609
5,52,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,0,0,0.545
5,52,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,0,0,0.593
5,52,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,0,0,0.577
5,52,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,0,0,0.499
5,52,51,0xb59A94067ab007c0BF1cfe30Efa06e21aDb72bDc,0,0,0.838
5,52,52,0x994a854528c41B33660B86FEd54D99B325617adc,0,0,0.704
6,52,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.508
6,52,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.723
6,52,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.611
6,52,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.721
6,52,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.627
6,52,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.503
6,52,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.673
6,52,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.861
6,52,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.633
6,52,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.803
6,52,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,33000000000000000,967000000000000000,0.989
6,52,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,33000000000000000,967000000000000000,0.668
6,52,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,33000000000000000,967000000000000000,0.447
6,52,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,33000000000000000,967000000000000000,0.574
6,52,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,33000000000000000,967000000000000000,0.541
6,52,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,33000000000000000,967000000000000000,0.638
6,52,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,33000000000000000,967000000000000000,0.776
6,52,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,33000000000000000,967000000000000000,0.56
6,52,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,33000000000000000,967000000000000000,0.636
