Iteration,BatchSize,UserIndex,UserAddress,GasUsed,Latency(s)
2,42,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,28202,15.86
2,42,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,28202,13.245
2,42,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,28202,12.273
2,42,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,28202,11.939
2,42,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,28190,12.51
2,42,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,28202,11.418
2,42,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,28202,7.352
2,42,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,28202,7.677
2,42,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,28202,7.94
2,42,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,28190,31.291
2,42,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,28202,31.544
2,42,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,28202,31.351
2,42,28,0x40A469977F73155B263A008d1372127afE9FAF55,28190,31.15
2,42,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,28202,27.435
2,42,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,28202,28.261
2,42,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,28202,28.372
2,42,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,28202,24.03
2,42,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,28202,23.776
2,42,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,28202,23.175
2,42,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,28202,23.427
2,42,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,28202,23.393
2,42,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,28202,19.84
2,42,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,28202,18.876
2,42,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,28202,19.155
2,42,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,28202,19.386
2,42,41,0xEc276022f61BeC020140D4b84835b83E29669035,28202,19.298
2,42,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,28202,14.917
3,42,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,28202,7.486
3,42,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,28202,6.993
3,42,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,16.308
3,42,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,15.084
3,42,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,28202,15.046
3,42,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,28202,11.377
3,42,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,28202,23.597
3,42,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,28190,7.022
3,42,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,28202,7.944
3,42,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,28202,7.049
3,42,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,28202,19.849
3,42,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,28202,20.033
3,42,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,28202,16.54
3,42,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,28202,18.944
3,42,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,28202,19.459
3,42,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,28202,16.241
3,42,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,28202,13.636
3,42,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,28202,27.05
3,42,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,28202,22.899
3,42,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,28190,11.117
3,42,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,28202,17.023
3,42,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,28202,20.946
3,42,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,28202,20.96
3,42,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,28202,20.635
3,42,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,28190,20.144
3,42,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,28202,16.501
3,42,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,28202,15.211
3,42,28,0x40A469977F73155B263A008d1372127afE9FAF55,28190,15.157
3,42,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,28202,15.392
3,42,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,28202,13.223
3,42,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,28202,7.257
3,42,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,28202,19.357
3,42,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,28202,19.603
3,42,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,28202,19.222
3,42,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,28202,15.054
3,42,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,28202,15.133
3,42,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,28202,15.473
3,42,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,28202,15.718
3,42,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,28202,11.748
3,42,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,28202,11.41
3,42,41,0xEc276022f61BeC020140D4b84835b83E29669035,28202,11.637
3,42,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,28202,11.476
4,42,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,28202,15.67
4,42,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,28202,15.366
4,42,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,15.842
4,42,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,11.173
4,42,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,28202,11.209
4,42,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,28202,11.458
4,42,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,28202,11.216
4,42,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,28190,12.29
4,42,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,28202,7.699
4,42,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,28202,7.399
4,42,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,28202,7.829
4,42,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,28202,7.063
4,42,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,28202,19.717
4,42,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,28202,19.486
4,42,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,28202,15.171
4,42,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,28202,15.298
4,42,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,28202,15.793
4,42,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,28202,16.042
4,42,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,28202,11.975
4,42,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,28190,11.855
4,42,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,28202,12.285
4,42,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,28202,11.446
4,42,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,28202,11.51
4,42,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,28202,7.764
4,42,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,28190,7.608
4,42,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,28202,7.551
4,42,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,28202,19.14
4,42,28,0x40A469977F73155B263A008d1372127afE9FAF55,28190,19.064
4,42,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,28202,19.79
4,42,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,28202,15.205
