Iteration,BatchSize,UserIndex,UserAddress,GasUsed,Latency(s)
3,50,47,0x558092ECAB0FEca505f1Fff7b056ED2468Aa2F64,24752,12.364
3,50,48,0x48671a5f4EF46DCC5f330aa5e542da304cEf15AE,24752,12.344
3,50,49,0x7EAE600a929F0c05532E458c0B00e8CfC474f986,24740,12.331
3,50,50,0x922d8E649d5C96c474f252dd582af451e86028Eb,24752,11.694
4,50,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,24752,11.606
4,50,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,24752,11.236
4,50,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,24752,7.117
4,50,4,0x027081Bdc50d261986D1A325e41eC320C142e880,24752,7.606
4,50,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,24752,7.408
4,50,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,24752,19.467
4,50,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,24752,15.75
4,50,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,24740,16.582
4,50,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,24752,16.043
4,50,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,24752,15.904
4,50,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,24752,11.496
4,50,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,24752,11.643
4,50,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,24752,12.257
4,50,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,24752,12.253
4,50,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,24752,7.874
4,50,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,24752,7.647
4,50,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,24752,7.681
4,50,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,24752,8.022
4,50,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,24752,7.997
4,50,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,24740,19.452
4,50,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,24752,15.762
4,50,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,24752,15.995
4,50,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,24752,16.878
4,50,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,24752,12.977
4,50,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,24740,12.274
4,50,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,24752,11.643
