Iteration,BatchSize,UserIndex,UserAddress,PenaltyAmount,FinalBill,Latency(s)
4,20,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,0,0,0.579
5,20,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.462
5,20,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.469
5,20,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.494
5,20,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.562
5,20,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.416
5,20,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.459
5,20,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.415
5,20,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.411
5,20,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.444
5,20,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.706
5,20,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,0,0,0.457
5,20,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,0,0,0.426
5,20,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,0,0,0.407
5,20,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,0,0,0.73
5,20,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,0,0,0.428
5,20,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,0,0,0.481
5,20,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,0,0,0.433
5,20,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,0,0,0.421
5,20,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,0,0,0.382
5,20,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,0,0,0.567
6,20,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.615
6,20,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.421
6,20,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.606
6,20,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.48
6,20,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.427
6,20,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.451
6,20,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.551
6,20,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.434
6,20,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.422
6,20,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.525
6,20,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,0,0,0.705
6,20,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,0,0,0.494
6,20,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,0,0,0.553
6,20,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,0,0,0.444
6,20,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,0,0,0.689
6,20,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,0,0,0.449
6,20,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,0,0,0.412
6,20,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,0,0,0.43
6,20,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,0,0,0.443
6,20,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,0,0,0.486
7,20,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.519
7,20,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.464
7,20,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.486
7,20,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.432
7,20,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.429
7,20,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.723
7,20,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.747
7,20,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.552
7,20,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.39
7,20,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.488
7,20,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,0,0,0.432
7,20,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,0,0,0.415
7,20,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,0,0,0.457
7,20,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,0,0,0.406
7,20,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,0,0,0.432
7,20,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,0,0,0.422
7,20,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,0,0,0.551
7,20,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,0,0,0.565
7,20,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,0,0,0.415
7,20,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,0,0,0.457
8,20,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.428
8,20,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.532
8,20,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.471
8,20,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.433
8,20,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.433
8,20,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.488
8,20,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.389
8,20,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.421
8,20,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.433
8,20,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.41
8,20,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,0,0,0.416
8,20,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,0,0,0.501
8,20,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,0,0,0.423
8,20,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,0,0,0.408
8,20,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,0,0,0.451
8,20,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,0,0,0.491
8,20,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,0,0,0.698
8,20,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,0,0,0.743
8,20,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,0,0,0.474
8,20,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,0,0,0.413
9,20,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.428
9,20,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.391
9,20,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.504
9,20,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.432
9,20,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.431
9,20,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.415
9,20,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.538
9,20,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.372
9,20,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.551
9,20,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.784
9,20,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,0,0,0.591
9,20,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,0,0,0.513
9,20,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,0,0,0.386
9,20,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,0,0,0.534
9,20,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,0,0,0.44
9,20,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,0,0,0.42
9,20,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,0,0,0.745
9,20,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,0,0,0.372
9,20,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,0,0,0.393
9,20,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,0,0,0.446
10,20,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,33000000000000000,967000000000000000,0.513
10,20,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,33000000000000000,967000000000000000,0.41
10,20,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,33000000000000000,967000000000000000,0.565
10,20,4,0x027081Bdc50d261986D1A325e41eC320C142e880,33000000000000000,967000000000000000,0.45
10,20,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,33000000000000000,967000000000000000,0.41
10,20,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,33000000000000000,967000000000000000,0.401
10,20,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,33000000000000000,967000000000000000,0.401
10,20,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,33000000000000000,967000000000000000,0.42
10,20,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,33000000000000000,967000000000000000,0.614
10,20,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,33000000000000000,967000000000000000,0.433
10,20,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,0,0,0.447
10,20,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,0,0,0.41
10,20,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,0,0,0.422
10,20,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,0,0,0.443
10,20,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,0,0,0.389
10,20,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,0,0,0.39
10,20,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,0,0,0.444
10,20,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,0,0,0.419
10,20,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,0,0,0.389
10,20,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,0,0,0.585
