Iteration,BatchSize,UserIndex,UserAddress,GasUsed,Latency(s)
5,10,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,28202,10.972
5,10,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,28202,11.088
5,10,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,28202,10.875
5,10,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,28190,10.843
5,10,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,28202,7.23
5,10,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,28202,7.269
6,10,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,28202,15.928
6,10,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,28202,15.549
6,10,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,15.301
6,10,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,14.928
6,10,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,28202,14.921
6,10,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,28202,10.976
6,10,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,28202,11.519
6,10,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,28190,11.663
6,10,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,28202,11.585
6,10,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,28202,6.982
7,10,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,28202,15.273
7,10,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,28202,15.266
7,10,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,15.399
7,10,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,15.361
7,10,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,28202,11.69
7,10,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,28202,10.861
7,10,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,28202,11.862
7,10,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,28190,11.363
7,10,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,28202,7.643
7,10,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,28202,6.891
8,10,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,28202,39.057
8,10,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,28202,38.897
8,10,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,38.948
8,10,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,35.078
8,10,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,,
8,10,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,,
8,10,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,,
8,10,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,,
8,10,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,,
8,10,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,,
9,10,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,28202,14.857
9,10,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,28202,15.275
9,10,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,15.109
9,10,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,15.142
9,10,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,,
9,10,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,,
9,10,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,,
9,10,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,,
9,10,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,,
9,10,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,,
10,10,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,28202,15.098
10,10,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,,
10,10,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,15.195
10,10,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,15.558
10,10,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,,
10,10,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,,
10,10,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,,
10,10,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,,
10,10,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,,
10,10,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,,
