Iteration,BatchSize,UserIndex,UserAddress,GasUsed,Latency(s)
7,18,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,15.267
7,18,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,14.85
7,18,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,,
7,18,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,,
7,18,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,,
7,18,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,,
7,18,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,,
7,18,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,,
7,18,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,,
7,18,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,,
7,18,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,,
7,18,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,,
7,18,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,,
7,18,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,,
7,18,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,,
7,18,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,,
8,18,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,,
8,18,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,,
8,18,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,11.519
8,18,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,11.685
8,18,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,,
8,18,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,,
8,18,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,,
8,18,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,,
8,18,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,,
8,18,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,,
8,18,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,,
8,18,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,,
8,18,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,,
8,18,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,,
8,18,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,,
8,18,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,,
8,18,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,,
8,18,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,,
9,18,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,,
9,18,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,,
9,18,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,16.272
9,18,4,0x027081Bdc50d261986D1A325e41eC320C142e880,,
9,18,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,,
9,18,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,,
9,18,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,,
9,18,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,,
9,18,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,,
9,18,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,,
9,18,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,,
9,18,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,,
9,18,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,,
9,18,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,,
9,18,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,,
9,18,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,,
9,18,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,,
9,18,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,,
10,18,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,,
10,18,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,,
10,18,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,,
10,18,4,0x027081Bdc50d261986D1A325e41eC320C142e880,,
10,18,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,,
10,18,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,,
10,18,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,,
10,18,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,,
10,18,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,,
10,18,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,,
10,18,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,,
10,18,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,,
10,18,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,,
10,18,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,,
10,18,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,,
10,18,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,,
10,18,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,,
10,18,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,,
